name,probability_female,frequency
Nuha,1,1.4765001627295642e-06
Nuhamin,1,1.1777530480916757e-07
Numa,0.2798165137614679,6.262199133755739e-07
Numair,0,1.8958951505865998e-07
Numan,0,1.9820722028859908e-07
Nuna,1,3.4470820919756364e-08
Nuncio,0,5.745136819959394e-08
Nuno,0,3.4758077760754333e-07
Nunzia,1,1.4362842049898485e-08
Nunziata,1,7.755934706945182e-08
Nunzie,0,5.170623137963454e-08
Nunzio,0,5.1189169065838195e-06
Nuoyi,1,1.4362842049898485e-08
Nupur,1,3.1598252509776666e-07
Nur,0.7335907335907336,1.487990436369483e-06
Nura,1,1.4477744786297672e-06
Nuradin,0,1.4362842049898485e-08
Nurah,1,2.2980547279837575e-07
Nuraiz,0,1.4362842049898485e-08
Nuran,1,2.872568409979697e-08
Nuray,1,1.4362842049898485e-08
Nuraz,0,1.4362842049898485e-08
Nureen,1,1.4362842049898485e-08
Nuri,0.48188405797101447,1.5856577623087926e-06
Nuria,1,1.743649024857676e-06
Nuriah,1,9.19221891193503e-08
Nuriel,0,1.723541045987818e-07
Nurit,1,1.4362842049898485e-08
Nuriya,1,1.953346518786194e-07
Nuriyah,1,2.0682492551853816e-07
Nurmuhammad,0,1.4362842049898485e-08
Nurto,1,3.734338932973606e-08
Nuru,0,3.1598252509776665e-08
Nurul,1,3.734338932973606e-08
Nury,1,3.303453671476651e-07
Nusaiba,1,2.700214305380915e-07
Nusaibah,1,1.0915759957922848e-07
Nusayba,1,2.1831519915845696e-07
Nusaybah,1,4.7397378764664997e-07
Nusrat,1,5.515331347161018e-07
Nussen,0,1.8671694664868028e-07
Nute,0,9.479475752932999e-08
Nuvia,1,2.9874711463788845e-06
Nuzhat,1,8.043191547943151e-08
Nwamaka,1,1.4362842049898485e-08
Ny,1,3.1598252509776665e-08
Nya,1,1.487990436369483e-05
Nyagoa,1,1.4362842049898485e-08
Nyah,0.9989097252507632,1.317359872816689e-05
Nyahlee,1,3.1598252509776665e-08
Nyaijah,1,1.4362842049898485e-08
Nyailah,1,1.4362842049898485e-08
Nyair,0,2.3267804120835544e-07
Nyaira,1,5.429154294861627e-07
Nyairah,1,1.2352044162912697e-07
Nyaire,0.3333333333333333,5.084446085664063e-07
Nyaisa,1,1.3788328367902546e-07
Nyaisha,1,3.533259144275027e-07
Nyaja,1,3.705613248873809e-07
Nyajah,1,3.1885509350774635e-07
Nyajiah,1,1.4362842049898485e-08
Nyakume,1,1.7235410459878182e-08
Nyal,0,2.901294094079494e-07
Nyala,1,7.152695340849445e-07
Nyalah,1,8.33044838894112e-08
Nyalee,1,1.2926557844908635e-07
Nyalise,1,6.319650501955333e-08
Nyamal,1,8.043191547943151e-08
Nyan,0,2.527860200782133e-07
Nyana,1,1.1203016798920817e-06
Nyangel,1,3.4470820919756364e-08
Nyani,1,3.4470820919756364e-08
Nyanna,1,7.95701449564376e-07
Nyanza,1,1.3213814685906604e-07
Nyaomi,1,1.7235410459878182e-08
Nyara,1,4.2514012467699514e-07
Nyarah,1,9.19221891193503e-08
Nyarai,1,8.61770522993909e-08
Nyari,1,3.303453671476651e-07
Nyarie,1,7.755934706945182e-08
Nyasa,1,2.872568409979697e-08
Nyasha,1,1.8240809403371074e-06
Nyashia,1,7.210146709049038e-07
Nyasia,1,1.4357096913078524e-05
Nyasiah,1,4.825914928765891e-07
Nyauna,1,4.596109455967515e-08
Nyazia,1,2.0107978869857877e-07
Nyaziah,1,1.4362842049898485e-08
Nybria,1,4.0215957739715756e-08
Nycere,0,2.527860200782133e-07
Nychelle,1,4.5099324036681237e-07
Nycholas,0,5.77386250405919e-07
Nychole,1,3.4470820919756364e-08
Nycia,1,1.4362842049898485e-08
Nyckolas,0,1.4362842049898485e-08
Nycolas,0,2.872568409979697e-08
Nycole,1,2.708832010610854e-06
Nyda,1,1.3501071526904574e-07
Nydaisha,1,1.4362842049898485e-08
Nydasia,1,2.0107978869857878e-08
Nyderah,1,1.4362842049898485e-08
Nydia,1,1.0479129559605934e-05
Nydir,0,1.4362842049898485e-08
Nydirah,1,3.1598252509776665e-08
Nydra,1,4.0215957739715756e-08
Nye,0,4.883366296965485e-08
Nyeasha,1,6.032393660957364e-08
Nyeasia,1,1.4362842049898485e-08
Nyeem,0,8.186819968442136e-07
Nyeema,1,4.7397378764664997e-07
Nyeemah,1,2.4416831484827424e-07
Nyeesha,1,1.6373639936884272e-07
Nyeim,0,1.4362842049898485e-08
Nyeir,0,1.7235410459878182e-08
Nyeisha,1,1.2926557844908635e-06
Nyeka,1,1.4362842049898485e-08
Nyel,0.21621621621621623,2.1257006233849757e-07
Nyela,1,5.974942292757769e-07
Nyelah,1,2.2118776756843665e-07
Nyele,1,1.4362842049898485e-08
Nyeli,1,3.7630646170734026e-07
Nyell,1,2.872568409979697e-08
Nyella,1,1.924620834686397e-07
Nyelle,1,8.445351125340309e-07
Nyelli,1,3.2172766191772605e-07
Nyellie,1,3.5045334601752303e-07
Nyema,1,1.6545994041483053e-06
Nyemah,1,4.940817665165079e-07
Nyemia,1,1.4362842049898485e-08
Nyemiah,1,8.61770522993909e-08
Nyera,1,1.3788328367902546e-07
Nyerere,0,1.7235410459878182e-08
Nyesha,1,4.3634314147591595e-06
Nyeshia,1,7.353775129548024e-07
Nygee,0,2.872568409979697e-08
Nygel,0,1.3960682472501326e-06
Nygeria,1,4.912091981065281e-07
Nygia,1,1.7235410459878182e-08
Nygil,0,6.894164183951273e-08
Nyha,1,9.19221891193503e-08
Nyheem,0,2.8438427258799e-07
Nyheim,0,2.2118776756843665e-07
Nyhiem,0,1.4362842049898485e-08
Nyhla,1,1.780992414187412e-07
Nyia,0.9923076923076923,1.8671694664868028e-06
Nyiah,1,6.34837618605513e-07
Nyiana,1,1.4362842049898485e-08
Nyiasia,1,1.7235410459878182e-08
Nyiema,1,6.319650501955333e-08
Nyier,0,4.596109455967515e-08
Nyiesha,1,6.463278922454317e-07
Nyila,1,1.4937355731894423e-07
Nyilah,1,1.694815361888021e-07
Nyima,1,6.319650501955333e-07
Nyimah,1,2.2118776756843665e-07
Nyirah,1,1.0915759957922848e-07
Nyisha,1,1.5282063941091986e-06
Nyja,1,5.658959767660002e-07
Nyjae,1,5.084446085664063e-07
Nyjah,0.5705329153605015,2.7490479683505698e-06
Nyjai,1,1.809718098287209e-07
Nyjal,0,3.4470820919756364e-08
Nyjee,0,3.4470820919756364e-08
Nyjel,0,9.479475752932999e-08
Nyjeria,1,3.734338932973606e-08
Nyjia,1,8.043191547943151e-08
Nyjuan,0,4.883366296965485e-08
Nykayla,1,2.527860200782133e-07
Nykea,1,1.2639301003910666e-07
Nykeah,1,1.7235410459878182e-08
Nykeba,1,7.468677865947211e-08
Nykee,0,2.872568409979697e-08
Nykeem,0,1.780992414187412e-07
Nykeema,1,1.7235410459878182e-08
Nykeemah,1,3.4470820919756364e-08
Nykeesha,1,1.4362842049898485e-08
Nykeia,1,4.883366296965485e-08
Nykeira,1,4.596109455967515e-08
Nykeisha,1,1.5511869413890364e-07
Nykel,0,1.1203016798920817e-07
Nykell,0,2.0107978869857878e-08
Nykera,1,1.2352044162912697e-07
Nykeria,1,1.3127637633607214e-06
Nykerria,1,2.2980547279837575e-07
Nykesha,1,1.4650098890896453e-07
Nykeshia,1,3.734338932973606e-08
Nykeya,1,1.4362842049898485e-08
Nykhia,1,8.61770522993909e-08
Nykia,1,2.8151170417801028e-06
Nykiah,1,2.0969749392851788e-07
Nykiera,1,2.872568409979697e-08
Nykira,1,5.974942292757769e-07
Nykiria,1,1.4362842049898485e-08
Nykisha,1,1.1490273639918788e-07
Nykita,1,1.1490273639918788e-07
Nyko,0,2.0107978869857877e-07
Nykolas,0,8.416625441240511e-07
Nykole,1,6.549455974753709e-07
Nyla,1,5.048251723698319e-05
Nylaa,1,1.1203016798920817e-07
Nylae,1,1.4362842049898485e-08
Nylah,1,2.2110159051613727e-05
Nylajah,1,1.4362842049898485e-08
Nylan,0.1989389920424403,1.0829582905623458e-06
Nylani,1,1.780992414187412e-07
Nylarose,1,1.4362842049898485e-08
Nylasia,1,1.5224612572892392e-07
Nylaya,1,1.0053989434928939e-07
Nylayah,1,8.33044838894112e-08
Nyle,0.01801278326554329,4.9436902335750585e-06
Nylea,1,1.2926557844908635e-07
Nyleah,1,4.998269033364673e-07
Nylee,1,4.624835140067312e-07
Nyleen,1,1.1777530480916757e-07
Nylei,1,1.4362842049898485e-08
Nyleigh,1,3.734338932973606e-08
Nylen,0.08196721311475409,1.7522667300876151e-07
Nylene,1,2.2118776756843665e-07
Nyles,0,1.9906899081159297e-06
Nyleve,1,1.4362842049898485e-08
Nylia,1,6.463278922454317e-07
Nyliah,1,5.486605663061221e-07
Nylie,1,1.0341246275926908e-07
Nylin,0.29411764705882354,4.883366296965485e-08
Nyliyah,1,1.723541045987818e-07
Nylla,1,6.319650501955333e-08
Nyllah,1,5.457879978961424e-08
Nylyn,1,1.4362842049898485e-08
Nymeria,1,8.90496207093706e-08
Nymir,0,3.1598252509776666e-07
Nyna,1,4.45248103546853e-07
Nyobi,1,8.90496207093706e-08
Nyoka,1,2.7174497158407933e-06
Nyome,1,4.308852614969545e-08
Nyomee,1,1.4362842049898485e-08
Nyomi,1,5.552674736490754e-06
Nyomie,1,4.308852614969545e-07
Nyomii,1,5.457879978961424e-08
Nyona,1,4.596109455967515e-08
Nyonna,1,3.5045334601752303e-07
Nyosha,1,1.4362842049898485e-08
Nyota,1,1.0053989434928939e-07
Nyquan,0,4.2226755626701545e-07
Nyquasha,1,1.7235410459878182e-08
Nyquasia,1,2.2980547279837574e-08
Nyra,1,1.847061487616945e-06
Nyrah,1,1.9820722028859908e-07
Nyran,0,1.4362842049898485e-08
Nyre,0.5454545454545454,3.1598252509776665e-08
Nyree,0.9087278950370793,5.035612422694409e-06
Nyrek,0,1.4362842049898485e-08
Nyrell,0,1.723541045987818e-07
Nyri,1,1.4362842049898485e-08
Nyria,1,2.872568409979697e-08
Nyriah,1,3.7630646170734026e-07
Nyrie,1,2.786391357680306e-07
Nyrissa,1,1.4362842049898485e-08
Nyrobi,1,6.032393660957364e-08
Nyron,0,3.2172766191772605e-07
Nysa,1,7.353775129548024e-07
Nysaiah,0,8.043191547943151e-08
Nysean,0,6.606907342953302e-08
Nyseem,0,4.883366296965485e-08
Nysha,1,6.290924817855536e-07
Nyshae,1,1.4362842049898485e-08
Nyshaun,0,2.2693290438839603e-07
Nyshawn,0,5.256800190262845e-07
Nyshay,1,1.4362842049898485e-08
Nyshea,1,4.596109455967515e-08
Nyshia,1,1.5224612572892392e-07
Nyshon,0,1.4362842049898485e-08
Nysia,1,1.8671694664868028e-07
Nysir,0,6.06111934505716e-07
Nysire,0,1.7235410459878182e-08
Nyson,0,1.4362842049898485e-08
Nyssa,1,4.771336128976276e-06
Nytasha,1,9.76673259393097e-08
Nytasia,1,6.319650501955333e-08
Nytavious,0,1.4362842049898485e-08
Nyteria,1,5.170623137963454e-08
Nytia,1,8.043191547943151e-08
Nytisha,1,1.7235410459878182e-08
Nytrell,0,1.4362842049898485e-08
Nyvaeh,1,2.2980547279837574e-08
Nyvea,1,1.7235410459878182e-08
Nyveah,1,6.032393660957364e-08
Nyvia,1,1.4362842049898485e-08
Nyx,0.941747572815534,2.9587454622790876e-07
Nyxon,0,1.2926557844908635e-07
Nyya,1,1.0628503116924878e-07
Nyzae,0,2.872568409979697e-08
Nyzaiah,0,5.026994717464469e-07
Nyzair,0,3.4470820919756364e-08
Nyzaire,0,1.7235410459878182e-08
Nyzere,0,4.883366296965485e-08
Nyzeria,1,4.883366296965485e-08
Nyzeth,1,1.4362842049898485e-08
Nyziah,0,1.0341246275926908e-07
Nyzier,0,3.0161968304786815e-07
Nyzir,0,6.6356330270531e-07
Nzinga,1,8.359174073040918e-07
Nzingha,1,1.6086383095886302e-07
Nzuri,1,6.606907342953302e-08
Oak,0,6.865438499851475e-07
Oaken,0,1.1777530480916757e-07
Oakes,0,2.0682492551853816e-07
Oakey,0,1.4362842049898485e-08
Oakie,0.5,5.745136819959394e-08
Oaklan,0,1.3788328367902546e-07
Oakland,0.08648648648648649,1.0628503116924878e-06
Oaklea,1,3.1598252509776665e-08
Oaklee,0.8108638743455497,4.389284530448977e-06
Oaklei,1,7.181421024949242e-08
Oakleigh,1,2.0107978869857876e-06
Oaklen,0,3.8205159852729965e-07
Oakley,0.3847884788478848,2.5531388027899546e-05
Oakli,1,8.043191547943151e-08
Oaklie,1,9.335847332434014e-07
Oaklin,0,5.170623137963454e-08
Oakly,0,3.1598252509776665e-08
Oaklyn,0.913730255164034,2.3641238014132905e-06
Oaklynd,1,1.4362842049898485e-08
Oaklynn,1,1.5741674886688739e-06
Oaklynne,1,1.4362842049898485e-08
Oaks,0,1.1203016798920817e-07
Oanh,1,6.807987131651882e-07
Oasis,0.9717514124293786,5.084446085664063e-07
Oatha,1,1.4362842049898485e-08
Oather,0,1.2725478056210056e-06
Oatis,0,1.3213814685906604e-07
Oba,0,1.4937355731894423e-07
Obada,0,9.19221891193503e-08
Obadiah,0,4.731120171236561e-06
Obafemi,0,2.872568409979697e-08
Obaid,0,4.308852614969545e-08
Obaida,0,3.4470820919756364e-08
Obaloluwa,0,1.8958951505865998e-07
Obama,0,8.61770522993909e-08
Oban,0,1.4362842049898485e-08
Obasi,0,1.4362842049898485e-08
Obbie,0,8.502802493539903e-07
Obdulia,1,4.682286508266906e-07
Obdulio,0,1.953346518786194e-07
Obe,0,2.0969749392851788e-07
Obed,0,1.0108568234718553e-05
Obeda,1,1.4362842049898485e-08
Obediah,0,5.457879978961423e-07
Obehi,1,1.4362842049898485e-08
Obelia,1,2.2118776756843665e-07
Ober,0,4.308852614969545e-08
Obera,1,6.204747765556146e-07
Oberia,1,1.953346518786194e-07
Oberon,0,2.3842317802831486e-07
Obert,0,1.7781198457774323e-06
Oberta,1,1.7235410459878182e-08
Oberyn,0,8.61770522993909e-08
Obet,0,7.468677865947211e-08
Obeth,0,1.2352044162912697e-07
Obey,0,4.596109455967515e-08
Obi,0,2.614037253081524e-07
Obianuju,1,6.319650501955333e-08
Obichukwu,0,1.4362842049898485e-08
Obie,0.06284786641929499,1.2386514983832452e-05
Obinna,0,2.1659165811246915e-06
Obiora,0,1.7235410459878182e-08
Obra,0,1.694815361888021e-07
Obrain,0,1.4362842049898485e-08
Obrey,0,1.4362842049898485e-08
Obrian,0,1.2926557844908635e-06
Obrien,0,5.601508399460409e-07
Obry,0,1.4362842049898485e-08
Obryan,0,8.014465863843353e-07
Obryant,0,8.90496207093706e-08
Obsa,0,1.7235410459878182e-08
Obsidian,0,3.4470820919756364e-08
Oby,0,3.1598252509776665e-08
Oc,0,6.894164183951273e-08
Oca,1,4.596109455967515e-08
Ocasio,0,1.4362842049898485e-08
Occie,1,1.0915759957922848e-07
Oce,0,1.4362842049898485e-08
Ocea,1,6.319650501955333e-08
Oceal,1,4.596109455967515e-08
Ocean,0.5,9.129022406915477e-06
Oceana,1,2.5249876323721537e-06
Oceane,1,2.901294094079494e-07
Oceania,1,1.4075585208900515e-07
Oceanna,1,1.0944485642022645e-06
Ocelia,1,9.19221891193503e-08
Ocella,1,1.4362842049898485e-08
Ocelotl,0,1.4362842049898485e-08
Oceola,1,6.032393660957364e-08
Ocey,1,1.7235410459878182e-08
Ocia,1,3.5045334601752303e-07
Ocie,0.5984345000738444,1.9450160703972528e-05
Ociel,0,1.2064787321914726e-06
Oconnor,0,4.0215957739715756e-08
Octa,1,4.596109455967515e-07
Octabio,0,2.0107978869857878e-08
Octava,1,1.1777530480916757e-07
Octave,0,1.2725478056210056e-06
Octavia,0.9912688442211055,4.573128908687677e-05
Octaviah,1,1.7235410459878182e-08
Octavian,0,2.93576491499925e-06
Octaviana,1,3.1598252509776665e-08
Octaviano,0,1.9246208346863967e-06
Octavie,1,5.055720401564266e-07
Octavien,0,6.606907342953302e-08
Octavio,0.00048178839853536327,2.9811514958769294e-05
Octavion,0,5.055720401564266e-07
Octavious,0.003367003367003367,4.26576408881985e-06
Octavis,0,8.301722704841324e-07
Octavius,0.0049035632559660015,8.787186766127892e-06
Octavus,0,1.4362842049898485e-08
Octayvia,1,1.0915759957922848e-07
Octivia,1,1.953346518786194e-07
October,0.985594237695078,2.3928494855130873e-06
Od,0,1.4362842049898485e-08
Oda,0.8148831488314883,4.670796234626987e-06
Odai,0,2.4129574643829455e-07
Odali,1,1.1490273639918788e-07
Odalis,0.9800936768149883,7.359520266367983e-06
Odaliz,1,7.727209022845384e-07
Odaly,1,2.2118776756843665e-07
Odalys,1,9.108914428045618e-06
Odalyz,1,4.883366296965485e-08
Odaniel,0,1.4362842049898485e-08
Odarius,0,2.3555060961833514e-07
Odarrius,0,1.7235410459878182e-08
Odas,0,4.2514012467699514e-07
Oday,0,1.4650098890896453e-07
Odbert,0,1.4362842049898485e-08
Oddie,0.42833333333333334,1.723541045987818e-06
Oddis,0,2.4991345166823363e-07
Ode,0,7.755934706945182e-08
Odeal,1,9.048590491436045e-07
Odean,0.5178571428571429,2.091229802465219e-06
Oded,0,1.7235410459878182e-08
Odeh,0,3.1598252509776665e-08
Odel,0.026881720430107527,5.342977242562236e-07
Odelia,1,7.2503626667887545e-06
Odell,0.2206218442731863,5.4047374633768e-05
Odella,1,2.292309591163798e-06
Odelle,0.9769585253456221,1.2466946899311884e-06
Oden,0,2.6284000951314224e-06
Odena,1,2.786391357680306e-07
Odene,0.8780487804878049,1.1777530480916757e-07
Oder,0,1.4362842049898485e-08
Odera,0.5185185185185185,7.755934706945182e-08
Odes,0,1.0542326064625487e-06
Odesa,1,1.4362842049898485e-08
Odessa,0.9912861427035591,5.076690150957118e-05
Odesser,1,4.854640612865687e-07
Odessey,1,7.181421024949242e-08
Odessia,1,1.7379038880377165e-06
Odessie,1,1.714923340757879e-06
Odester,1,3.648161880674215e-07
Odesza,1,1.7235410459878182e-08
Odet,1,2.0107978869857878e-08
Odete,1,1.4362842049898485e-08
Odeth,1,1.809718098287209e-07
Odett,1,3.1598252509776665e-08
Odetta,1,1.7752472773674527e-06
Odette,1,8.23278106300181e-06
Odeya,1,1.4362842049898485e-08
Odia,0.8409090909090909,1.2639301003910666e-07
Odice,0,1.4362842049898485e-08
Odie,0.38400193330111165,1.1886688080495985e-05
Odies,0,5.6876854517598e-07
Odila,1,1.4362842049898485e-08
Odile,1,2.243475928194143e-06
Odilia,1,3.4039935658259408e-06
Odilon,0,3.648161880674215e-07
Odin,0,1.7439362816986738e-05
Odinn,0,1.3501071526904574e-07
Odis,0.020622286541244574,2.3819337255551645e-05
Odom,0,1.0628503116924878e-07
Odon,0,4.883366296965485e-08
Odos,0,1.7235410459878182e-08
Odra,1,1.4362842049898485e-08
Odus,0,1.7120507723478993e-06
Ody,0.29411764705882354,4.883366296965485e-08
Odyn,0,3.533259144275027e-07
Odysseus,0,6.434553238354521e-07
Odyssey,0.9901574803149606,1.459264752269686e-06
Oel,0,1.4362842049898485e-08
Oella,1,1.4362842049898485e-08
Oen,0,1.4362842049898485e-08
Oesha,1,1.4362842049898485e-08
Ofa,0.8958333333333334,1.3788328367902546e-07
Ofek,0,4.883366296965485e-08
Ofelia,0.9993992550762946,2.3908386876261016e-05
Offie,0.32286995515695066,6.405827554254723e-07
Ofilia,1,1.3558522895104168e-06
Ofir,0.09803921568627451,1.4650098890896453e-07
Ofri,1,1.7235410459878182e-08
Ogden,0,2.0423961394955645e-06
Ogechi,1,8.071917232042948e-07
Ogechukwu,0.8947368421052632,1.6373639936884272e-07
Oghenemine,1,1.4362842049898485e-08
Ogheneruno,0.20689655172413793,8.33044838894112e-08
Ogheneruona,1,1.4362842049898485e-08
Oghenetega,0,3.1598252509776665e-08
Oghosa,1,1.4362842049898485e-08
Ogie,0.2857142857142857,6.032393660957364e-08
Ogle,0.08130081300813008,3.533259144275027e-07
Ogochukwu,1,1.4362842049898485e-08
Ogreta,1,1.4362842049898485e-08
Oguz,0,2.872568409979697e-08
Oh,0,1.4362842049898485e-08
Ohad,0,2.872568409979697e-08
Ohagi,0,2.0107978869857878e-08
Ohajee,0,1.7235410459878182e-08
Ohaji,0,2.0107978869857878e-08
Ohan,0,1.4362842049898485e-08
Ohana,1,4.45248103546853e-07
Ohani,0,1.7235410459878182e-08
Ohanna,1,2.4416831484827424e-07
Ohara,0.7692307692307693,7.468677865947211e-08
Ohemaa,1,1.0628503116924878e-07
Ohene,0,4.596109455967515e-08
Oheneba,0,1.4362842049898485e-08
Ohitika,0,1.4362842049898485e-08
Ohlin,0,1.4362842049898485e-08
Ohm,0,5.170623137963454e-07
Ohmer,0,3.734338932973606e-08
Ohn,0,4.653560824167109e-07
Oisin,0,8.933687755036857e-07
Oiva,0,2.9874711463788845e-07
Ojani,0,2.9300197781792907e-07
Ojany,0,3.1598252509776665e-08
Ojas,0,9.824183962130562e-07
Ojasvi,1,1.7235410459878182e-08
Ojaswi,1,1.4362842049898485e-08
Ojay,0,5.457879978961424e-08
Ojetta,1,1.7235410459878182e-08
Oji,0,8.33044838894112e-08
Ok,1,1.0053989434928939e-07
Oka,1,4.596109455967515e-08
Okairy,1,1.4362842049898485e-08
Okal,1,1.7235410459878182e-08
Okalani,1,9.479475752932999e-08
Okan,0,3.1598252509776665e-08
Okechukwu,0,2.872568409979697e-07
Okeema,1,1.4362842049898485e-08
Okeima,1,1.4362842049898485e-08
Okeith,0,3.4470820919756364e-08
Okema,1,2.0395235710855847e-07
Okemia,1,2.585311568981727e-08
Okey,0,4.199695015390317e-06
Okie,0.5934426229508196,8.761333650438076e-07
Okima,1,7.755934706945182e-08
Okla,0.937007874015748,7.29632376134843e-07
Oklahoma,1,1.4362842049898485e-08
Okley,0,3.705613248873809e-07
Okoye,0,1.4650098890896453e-07
Okpara,0,1.4362842049898485e-08
Oksana,1,2.6082921162615645e-06
Oksanna,1,3.4470820919756364e-08
Oktavia,1,1.4362842049898485e-08
Oktober,1,2.2980547279837575e-07
Ola,0.9793137742416708,8.665102608703755e-05
Olabisi,1,1.4362842049898485e-08
Olabode,0,1.4362842049898485e-08
Olachi,1,3.734338932973606e-08
Oladapo,0,3.1598252509776665e-08
Oladele,0,1.4362842049898485e-08
Oladimeji,0,9.479475752932999e-08
Oladipo,0,1.4362842049898485e-08
Oladipupo,0,1.4362842049898485e-08
Oladis,1,1.4362842049898485e-08
Olaf,0,7.10673424628977e-06
Olah,1,4.308852614969545e-08
Olaiya,1,2.2980547279837574e-08
Olajawon,0,5.457879978961424e-08
Olajide,0,9.19221891193503e-08
Olajumoke,1,6.606907342953302e-08
Olajuwan,0,3.4470820919756364e-08
Olajuwon,0,1.6919427934780414e-06
Olakunle,0,2.872568409979697e-08
Olalekan,0,6.894164183951273e-08
Olamae,1,5.228074506163048e-07
Olamide,0.5460251046025104,1.373087699970295e-06
Olamilekan,0,1.4362842049898485e-08
Olamiposi,0.46153846153846156,7.468677865947211e-08
Olan,0,7.302068898168389e-06
Olana,1,1.1203016798920817e-07
Oland,0,7.842111759244572e-07
Olanda,0.418848167539267,5.486605663061221e-07
Olander,0,4.969543349264875e-07
Olando,0,1.7350313196277369e-06
Olani,1,8.043191547943151e-08
Olaniyan,0,1.7235410459878182e-08
Olanna,1,1.4650098890896453e-07
Olanrewaju,0,2.0107978869857877e-07
Olaoluwa,0,4.5386580877679207e-07
Olaoluwakitan,0,1.7235410459878182e-08
Olar,1,7.29632376134843e-07
Olas,0,1.4362842049898485e-08
Olasunkanmi,0,1.4362842049898485e-08
Olatokunbo,1,4.308852614969545e-08
Olatomiwa,0,1.4362842049898485e-08
Olatunde,0,5.457879978961424e-08
Olatunji,0,2.872568409979697e-08
Olav,0,8.043191547943151e-08
Olavi,0,1.1777530480916757e-07
Olawale,0,2.786391357680306e-07
Olaya,1,1.7235410459878182e-08
Olayinka,0.580952380952381,3.0161968304786815e-07
Olbin,0,1.4362842049898485e-08
Oldair,0,1.4362842049898485e-08
Olden,0,1.4765001627295642e-06
Oldrich,0,6.319650501955333e-08
Ole,0,5.612998673100328e-06
Olea,1,6.319650501955333e-08
Olean,0.9805269186712485,2.5077522219122754e-06
Oleane,1,1.7235410459878182e-08
Oleatha,1,1.5799126254888333e-07
Oleavia,1,3.1598252509776665e-08
Oleda,1,7.928288811543963e-07
Olee,0.6166666666666667,1.723541045987818e-07
Oleen,1,1.2639301003910666e-07
Oleeta,1,1.6373639936884272e-07
Oleg,0,1.0685954485124471e-06
Olegario,0,1.1404096587619396e-06
Oleh,0,1.5511869413890364e-07
Oleita,1,4.308852614969545e-08
Olek,0,2.872568409979697e-08
Oleksandr,0,6.032393660957364e-08
Oleksiy,0,4.308852614969545e-08
Olema,1,3.4470820919756364e-08
Olen,0.001766304347826087,2.1142103497450568e-05
Olena,1,2.0998475076951585e-06
Olene,1,3.869349648242651e-06
Olenna,1,2.585311568981727e-08
Oler,1,1.2352044162912697e-07
Olesha,1,1.4362842049898485e-08
Olesia,1,1.5511869413890364e-07
Olester,0,1.4362842049898485e-08
Olesya,1,2.872568409979697e-07
